Timestamp,Filename,Average_Azi_Speed
2025-01-02 19:01:00,pos@1735862460.000.h5,5.000846666666667
2025-01-02 19:02:00,pos@1735862520.000.h5,4.99946
2025-01-02 19:03:00,pos@1735862580.000.h5,5.00116
2025-01-02 19:04:00,pos@1735862640.000.h5,5.0010933333333325
2025-01-02 19:05:00,pos@1735862700.000.h5,5.00232
2025-01-02 19:06:00,pos@1735862760.000.h5,4.998926666666667
2025-01-02 19:07:00,pos@1735862820.000.h5,3.5528533333333336
2025-01-02 19:08:00,pos@1735862880.000.h5,3.951
2025-01-02 19:09:00,pos@1735862940.000.h5,5.000893333333334
2025-01-02 19:10:00,pos@1735863000.000.h5,5.001740000000001
2025-01-02 19:11:00,pos@1735863060.000.h5,4.999833333333333
2025-01-02 19:12:00,pos@1735863120.000.h5,5.000413333333333
2025-01-02 19:13:00,pos@1735863180.000.h5,5.000446666666667
2025-01-02 19:14:00,pos@1735863240.000.h5,5.0020266666666675
2025-01-02 19:15:00,pos@1735863300.000.h5,2.4959066666666665
2025-01-02 19:16:00,pos@1735863360.000.h5,5.00238
2025-01-02 19:17:00,pos@1735863420.000.h5,4.99948
2025-01-02 19:18:00,pos@1735863480.000.h5,5.001153333333334
2025-01-02 19:19:00,pos@1735863540.000.h5,5.001713333333333
2025-01-02 19:20:00,pos@1735863600.000.h5,5.000426666666666
2025-01-02 19:21:00,pos@1735863660.000.h5,4.99976
2025-01-02 19:22:00,pos@1735863720.000.h5,5.000413333333334
2025-01-02 19:23:00,pos@1735863780.000.h5,2.497993333333333
2025-01-02 19:24:00,pos@1735863840.000.h5,5.0008799999999995
2025-01-02 19:25:00,pos@1735863900.000.h5,4.999393333333334
2025-01-02 19:26:00,pos@1735863960.000.h5,5.001480000000001
2025-01-02 19:27:00,pos@1735864020.000.h5,4.9993
2025-01-02 19:28:00,pos@1735864080.000.h5,5.000053333333334
2025-01-02 19:29:00,pos@1735864140.000.h5,5.001686666666666
2025-01-02 19:30:00,pos@1735864200.000.h5,3.86362
2025-01-02 19:31:00,pos@1735864260.000.h5,3.6419666666666672
