Timestamp,Filename,Average_Azi_Speed
2024-12-25 19:01:00,pos@1735171260.000.h5,4.966333333333333
2024-12-25 19:02:00,pos@1735171320.000.h5,4.973146666666667
2024-12-25 19:03:00,pos@1735171380.000.h5,4.987193333333333
2024-12-25 19:04:00,pos@1735171440.000.h5,4.9755
2024-12-25 19:05:00,pos@1735171500.000.h5,4.956293333333334
2024-12-25 19:06:00,pos@1735171560.000.h5,4.9722
2024-12-25 19:07:00,pos@1735171620.000.h5,4.978886666666667
2024-12-25 19:08:00,pos@1735171680.000.h5,4.962113333333334
2024-12-25 19:09:00,pos@1735171740.000.h5,4.9825333333333335
2024-12-25 19:10:00,pos@1735171800.000.h5,4.982493333333333
2024-12-25 19:11:00,pos@1735171860.000.h5,4.964973333333334
2024-12-25 19:12:00,pos@1735171920.000.h5,4.978866666666667
2024-12-25 19:13:00,pos@1735171980.000.h5,4.962406666666666
2024-12-25 19:14:00,pos@1735172040.000.h5,4.972126666666666
2024-12-25 19:15:00,pos@1735172100.000.h5,4.99282
2024-12-25 19:16:00,pos@1735172160.000.h5,4.9706
2024-12-25 19:17:00,pos@1735172220.000.h5,4.965006666666667
2024-12-25 19:18:00,pos@1735172280.000.h5,4.966013333333334
2024-12-25 19:19:00,pos@1735172340.000.h5,4.964546666666666
2024-12-25 19:20:00,pos@1735172400.000.h5,4.9727733333333335
2024-12-25 19:21:00,pos@1735172460.000.h5,4.98294
2024-12-25 19:22:00,pos@1735172520.000.h5,4.9606200000000005
2024-12-25 19:23:00,pos@1735172580.000.h5,4.96488
2024-12-25 19:24:00,pos@1735172640.000.h5,4.960446666666667
2024-12-25 19:25:00,pos@1735172700.000.h5,4.956066666666667
2024-12-25 19:26:00,pos@1735172760.000.h5,4.972333333333333
2024-12-25 19:27:00,pos@1735172820.000.h5,4.98614
2024-12-25 19:28:00,pos@1735172880.000.h5,4.978646666666666
2024-12-25 19:29:00,pos@1735172940.000.h5,4.967673333333334
2024-12-25 19:30:00,pos@1735173000.000.h5,4.975646666666667
2024-12-25 19:31:00,pos@1735173060.000.h5,4.9782866666666665
2024-12-25 19:32:00,pos@1735173120.000.h5,4.965653333333334
2024-12-25 19:33:00,pos@1735173180.000.h5,4.989253333333333
2024-12-25 19:34:00,pos@1735173240.000.h5,4.96676
2024-12-25 19:35:00,pos@1735173300.000.h5,4.958413333333334
2024-12-25 19:36:00,pos@1735173360.000.h5,4.9585
2024-12-25 19:37:00,pos@1735173420.000.h5,4.966333333333333
2024-12-25 19:38:00,pos@1735173480.000.h5,4.984706666666666
2024-12-25 19:39:00,pos@1735173540.000.h5,4.9893
2024-12-25 19:40:00,pos@1735173600.000.h5,4.962579999999999
2024-12-25 19:41:00,pos@1735173660.000.h5,4.97882
2024-12-25 19:42:00,pos@1735173720.000.h5,4.969033333333334
2024-12-25 19:43:00,pos@1735173780.000.h5,4.969986666666666
2024-12-25 19:44:00,pos@1735173840.000.h5,4.9842
2024-12-25 19:45:00,pos@1735173900.000.h5,4.98476
2024-12-25 19:46:00,pos@1735173960.000.h5,4.97608
2024-12-25 19:47:00,pos@1735174020.000.h5,4.972686666666667
2024-12-25 19:48:00,pos@1735174080.000.h5,4.977040000000001
2024-12-25 19:49:00,pos@1735174140.000.h5,4.972846666666667
2024-12-25 19:50:00,pos@1735174200.000.h5,4.9894533333333335
2024-12-25 19:51:00,pos@1735174260.000.h5,4.992546666666667
2024-12-25 19:52:00,pos@1735174320.000.h5,4.98712
2024-12-25 19:53:00,pos@1735174380.000.h5,4.984553333333333
2024-12-25 19:54:00,pos@1735174440.000.h5,4.985693333333333
2024-12-25 19:55:00,pos@1735174500.000.h5,4.982726666666667
2024-12-25 19:56:00,pos@1735174560.000.h5,4.992699999999999
2024-12-25 19:57:00,pos@1735174620.000.h5,4.991126666666667
2024-12-25 19:58:00,pos@1735174680.000.h5,4.978960000000001
2024-12-25 19:59:00,pos@1735174740.000.h5,4.975366666666667
2024-12-25 20:00:00,pos@1735174800.000.h5,4.977013333333334
2024-12-25 20:01:00,pos@1735174860.000.h5,4.98578
2024-12-25 20:02:00,pos@1735174920.000.h5,4.99204
2024-12-25 20:03:00,pos@1735174980.000.h5,4.980006666666667
2024-12-25 20:04:00,pos@1735175040.000.h5,4.976673333333333
2024-12-25 20:05:00,pos@1735175100.000.h5,4.97032
2024-12-25 20:06:00,pos@1735175160.000.h5,4.97164
2024-12-25 20:07:00,pos@1735175220.000.h5,4.991006666666666
2024-12-25 20:08:00,pos@1735175280.000.h5,4.9874
2024-12-25 20:09:00,pos@1735175340.000.h5,4.98408
