Timestamp,Filename,Average_Azi_Speed
2024-12-30 19:01:00,pos@1735603260.000.h5,4.97902
2024-12-30 19:02:00,pos@1735603320.000.h5,4.949533333333333
2024-12-30 19:03:00,pos@1735603380.000.h5,4.976133333333333
2024-12-30 19:04:00,pos@1735603440.000.h5,4.967293333333334
2024-12-30 19:05:00,pos@1735603500.000.h5,4.959733333333333
2024-12-30 19:06:00,pos@1735603560.000.h5,4.9607399999999995
2024-12-30 19:07:00,pos@1735603620.000.h5,4.948386666666667
2024-12-30 19:08:00,pos@1735603680.000.h5,4.955253333333333
2024-12-30 19:09:00,pos@1735603740.000.h5,4.97076
2024-12-30 19:10:00,pos@1735603800.000.h5,4.966326666666666
2024-12-30 19:11:00,pos@1735603860.000.h5,4.971733333333334
2024-12-30 19:12:00,pos@1735603920.000.h5,4.960293333333333
2024-12-30 19:13:00,pos@1735603980.000.h5,4.953
2024-12-30 19:14:00,pos@1735604040.000.h5,4.9422
2024-12-30 19:15:00,pos@1735604100.000.h5,4.9720933333333335
2024-12-30 19:16:00,pos@1735604160.000.h5,4.953646666666666
2024-12-30 19:17:00,pos@1735604220.000.h5,4.924593333333333
2024-12-30 19:18:00,pos@1735604280.000.h5,4.939546666666667
2024-12-30 19:19:00,pos@1735604340.000.h5,4.94284
2024-12-30 19:20:00,pos@1735604400.000.h5,4.951786666666666
2024-12-30 19:21:00,pos@1735604460.000.h5,4.94378
2024-12-30 19:22:00,pos@1735604520.000.h5,4.94178
2024-12-30 19:23:00,pos@1735604580.000.h5,4.96064
2024-12-30 19:24:00,pos@1735604640.000.h5,4.961386666666667
2024-12-30 19:25:00,pos@1735604700.000.h5,4.92394
2024-12-30 19:26:00,pos@1735604760.000.h5,4.944886666666666
2024-12-30 19:27:00,pos@1735604820.000.h5,4.963846666666667
2024-12-30 19:28:00,pos@1735604880.000.h5,4.950706666666666
2024-12-30 19:29:00,pos@1735604940.000.h5,4.9315
2024-12-30 19:30:00,pos@1735605000.000.h5,4.950306666666667
2024-12-30 19:31:00,pos@1735605060.000.h5,4.942606666666666
2024-12-30 19:32:00,pos@1735605120.000.h5,4.963866666666667
2024-12-30 19:33:00,pos@1735605180.000.h5,4.947433333333334
2024-12-30 19:34:00,pos@1735605240.000.h5,4.946186666666667
2024-12-30 19:35:00,pos@1735605300.000.h5,4.943946666666667
2024-12-30 19:36:00,pos@1735605360.000.h5,4.93462
2024-12-30 19:37:00,pos@1735605420.000.h5,4.931640000000001
2024-12-30 19:38:00,pos@1735605480.000.h5,4.952746666666666
2024-12-30 19:39:00,pos@1735605540.000.h5,4.956246666666667
2024-12-30 19:40:00,pos@1735605600.000.h5,4.95308
2024-12-30 19:41:00,pos@1735605660.000.h5,4.941526666666667
2024-12-30 19:42:00,pos@1735605720.000.h5,4.9513533333333335
2024-12-30 19:43:00,pos@1735605780.000.h5,4.95214
2024-12-30 19:44:00,pos@1735605840.000.h5,4.95658
2024-12-30 19:45:00,pos@1735605900.000.h5,4.970093333333334
2024-12-30 19:46:00,pos@1735605960.000.h5,4.96064
