Timestamp,Filename,Average_Azi_Speed
2024-12-21 07:02:00,pos@1734782520.000.h5,4.999206666666666
2024-12-21 07:03:00,pos@1734782580.000.h5,5.0034600000000005
2024-12-21 07:04:00,pos@1734782640.000.h5,5.000746666666666
2024-12-21 07:05:00,pos@1734782700.000.h5,5.0015133333333335
2024-12-21 07:06:00,pos@1734782760.000.h5,4.99982
2024-12-21 07:07:00,pos@1734782820.000.h5,5.001853333333334
2024-12-21 07:08:00,pos@1734782880.000.h5,5.000473333333334
2024-12-21 07:09:00,pos@1734782940.000.h5,5.002866666666667
2024-12-21 07:10:00,pos@1734783000.000.h5,5.001613333333333
2024-12-21 07:11:00,pos@1734783060.000.h5,5.00006
2024-12-21 07:12:00,pos@1734783120.000.h5,4.9991200000000005
2024-12-21 07:13:00,pos@1734783180.000.h5,5.002873333333333
2024-12-21 07:14:00,pos@1734783240.000.h5,5.0019
2024-12-21 07:15:00,pos@1734783300.000.h5,5.000266666666667
2024-12-21 07:16:00,pos@1734783360.000.h5,4.9986733333333335
2024-12-21 07:17:00,pos@1734783420.000.h5,5.001313333333333
2024-12-21 07:18:00,pos@1734783480.000.h5,5.00222
2024-12-21 07:19:00,pos@1734783540.000.h5,5.00308
2024-12-21 07:20:00,pos@1734783600.000.h5,4.99894
2024-12-21 07:21:00,pos@1734783660.000.h5,5.001106666666667
2024-12-21 07:22:00,pos@1734783720.000.h5,5.001320000000001
2024-12-21 07:23:00,pos@1734783780.000.h5,5.000713333333334
2024-12-21 07:24:00,pos@1734783840.000.h5,5.002
2024-12-21 07:25:00,pos@1734783900.000.h5,5.002546666666667
2024-12-21 07:26:00,pos@1734783960.000.h5,4.998200000000001
2024-12-21 07:27:00,pos@1734784020.000.h5,5.0020066666666665
2024-12-21 07:28:00,pos@1734784080.000.h5,5.002433333333333
2024-12-21 07:29:00,pos@1734784140.000.h5,4.99976
2024-12-21 07:30:00,pos@1734784200.000.h5,5.000713333333334
2024-12-21 07:31:00,pos@1734784260.000.h5,5.0005
2024-12-21 07:32:00,pos@1734784320.000.h5,5.000766666666666
2024-12-21 07:33:00,pos@1734784380.000.h5,5.001686666666667
2024-12-21 07:34:00,pos@1734784440.000.h5,5.000633333333334
2024-12-21 07:35:00,pos@1734784500.000.h5,5.000146666666667
