Timestamp,Filename,Average_Azi_Speed
2024-12-22 19:01:00,pos@1734912060.000.h5,4.97884
2024-12-22 19:02:00,pos@1734912120.000.h5,4.9731
2024-12-22 19:03:00,pos@1734912180.000.h5,4.972133333333333
2024-12-22 19:04:00,pos@1734912240.000.h5,4.985313333333333
2024-12-22 19:05:00,pos@1734912300.000.h5,4.968526666666667
2024-12-22 19:06:00,pos@1734912360.000.h5,4.9644466666666665
2024-12-22 19:07:00,pos@1734912420.000.h5,4.976660000000001
2024-12-22 19:08:00,pos@1734912480.000.h5,4.96844
2024-12-22 19:09:00,pos@1734912540.000.h5,4.978426666666667
2024-12-22 19:10:00,pos@1734912600.000.h5,4.985253333333333
2024-12-22 19:11:00,pos@1734912660.000.h5,4.974953333333334
2024-12-22 19:12:00,pos@1734912720.000.h5,4.969266666666666
2024-12-22 19:13:00,pos@1734912780.000.h5,4.974933333333333
2024-12-22 19:14:00,pos@1734912840.000.h5,4.966753333333333
2024-12-22 19:15:00,pos@1734912900.000.h5,4.965826666666667
2024-12-22 19:16:00,pos@1734912960.000.h5,4.977286666666667
2024-12-22 19:17:00,pos@1734913020.000.h5,4.974080000000001
2024-12-22 19:18:00,pos@1734913080.000.h5,4.9710600000000005
2024-12-22 19:19:00,pos@1734913140.000.h5,4.9716466666666665
2024-12-22 19:20:00,pos@1734913200.000.h5,4.969253333333333
2024-12-22 19:21:00,pos@1734913260.000.h5,4.987873333333333
2024-12-22 19:22:00,pos@1734913320.000.h5,4.965446666666667
2024-12-22 19:23:00,pos@1734913380.000.h5,4.978653333333333
2024-12-22 19:24:00,pos@1734913440.000.h5,4.968653333333333
2024-12-22 19:25:00,pos@1734913500.000.h5,4.97404
2024-12-22 19:26:00,pos@1734913560.000.h5,4.974986666666666
2024-12-22 19:27:00,pos@1734913620.000.h5,4.979266666666667
2024-12-22 19:28:00,pos@1734913680.000.h5,4.97524
2024-12-22 19:29:00,pos@1734913740.000.h5,4.9678933333333335
2024-12-22 19:30:00,pos@1734913800.000.h5,4.971126666666667
2024-12-22 19:31:00,pos@1734913860.000.h5,4.97686
2024-12-22 19:32:00,pos@1734913920.000.h5,4.96546
2024-12-22 19:33:00,pos@1734913980.000.h5,4.992846666666667
2024-12-22 19:34:00,pos@1734914040.000.h5,4.978746666666667
2024-12-22 19:35:00,pos@1734914100.000.h5,4.966653333333333
2024-12-22 19:36:00,pos@1734914160.000.h5,4.97678
2024-12-22 19:37:00,pos@1734914220.000.h5,4.969593333333334
2024-12-22 19:38:00,pos@1734914280.000.h5,4.973633333333333
2024-12-22 19:39:00,pos@1734914340.000.h5,4.988086666666667
2024-12-22 19:40:00,pos@1734914400.000.h5,4.9833799999999995
2024-12-22 19:41:00,pos@1734914460.000.h5,4.9770199999999996
2024-12-22 19:42:00,pos@1734914520.000.h5,4.977546666666666
2024-12-22 19:43:00,pos@1734914580.000.h5,4.97622
2024-12-22 19:44:00,pos@1734914640.000.h5,4.96828
2024-12-22 19:45:00,pos@1734914700.000.h5,4.9896666666666665
2024-12-22 19:46:00,pos@1734914760.000.h5,4.978926666666667
2024-12-22 19:47:00,pos@1734914820.000.h5,4.97222
2024-12-22 19:48:00,pos@1734914880.000.h5,4.979313333333333
2024-12-22 19:49:00,pos@1734914940.000.h5,4.975239999999999
2024-12-22 19:50:00,pos@1734915000.000.h5,4.971113333333333
2024-12-22 19:51:00,pos@1734915060.000.h5,4.984273333333334
2024-12-22 19:52:00,pos@1734915120.000.h5,4.951826666666666
2024-12-22 19:53:00,pos@1734915180.000.h5,4.971173333333334
2024-12-22 19:54:00,pos@1734915240.000.h5,4.95538
2024-12-22 19:55:00,pos@1734915300.000.h5,4.956426666666666
2024-12-22 19:56:00,pos@1734915360.000.h5,4.973073333333333
2024-12-22 19:57:00,pos@1734915420.000.h5,4.96872
2024-12-22 19:58:00,pos@1734915480.000.h5,4.969626666666667
2024-12-22 19:59:00,pos@1734915540.000.h5,4.95132
2024-12-22 20:00:00,pos@1734915600.000.h5,4.964313333333333
2024-12-22 20:01:00,pos@1734915660.000.h5,4.96594
2024-12-22 20:02:00,pos@1734915720.000.h5,4.981613333333334
2024-12-22 20:03:00,pos@1734915780.000.h5,4.98502
2024-12-22 20:04:00,pos@1734915840.000.h5,4.975633333333334
2024-12-22 20:05:00,pos@1734915900.000.h5,4.979266666666667
2024-12-22 20:06:00,pos@1734915960.000.h5,4.97646
2024-12-22 20:07:00,pos@1734916020.000.h5,4.9751
2024-12-22 20:08:00,pos@1734916080.000.h5,4.985666666666667
2024-12-22 20:09:00,pos@1734916140.000.h5,4.98208
2024-12-22 20:10:00,pos@1734916200.000.h5,4.976286666666667
2024-12-22 20:11:00,pos@1734916260.000.h5,4.97344
2024-12-22 20:12:00,pos@1734916320.000.h5,4.9744
2024-12-22 20:13:00,pos@1734916380.000.h5,4.971240000000001
2024-12-22 20:14:00,pos@1734916440.000.h5,4.987326666666666
2024-12-22 20:15:00,pos@1734916500.000.h5,4.990746666666667
2024-12-22 20:16:00,pos@1734916560.000.h5,4.974726666666667
2024-12-22 20:17:00,pos@1734916620.000.h5,4.974826666666667
2024-12-22 20:18:00,pos@1734916680.000.h5,4.971026666666667
2024-12-22 20:19:00,pos@1734916740.000.h5,4.9677066666666665
2024-12-22 20:20:00,pos@1734916800.000.h5,4.990286666666666
2024-12-22 20:21:00,pos@1734916860.000.h5,4.984266666666667
2024-12-22 20:22:00,pos@1734916920.000.h5,4.978
2024-12-22 20:23:00,pos@1734916980.000.h5,4.982773333333333
2024-12-22 20:24:00,pos@1734917040.000.h5,4.978933333333333
2024-12-22 20:25:00,pos@1734917100.000.h5,4.97446
2024-12-22 20:26:00,pos@1734917160.000.h5,4.985233333333333
2024-12-22 20:27:00,pos@1734917220.000.h5,4.9916
2024-12-22 20:28:00,pos@1734917280.000.h5,4.979593333333334
2024-12-22 20:29:00,pos@1734917340.000.h5,4.972806666666667
2024-12-22 20:30:00,pos@1734917400.000.h5,4.979546666666667
2024-12-22 20:31:00,pos@1734917460.000.h5,4.986913333333334
2024-12-22 20:32:00,pos@1734917520.000.h5,4.994960000000001
2024-12-22 20:33:00,pos@1734917580.000.h5,4.983693333333334
2024-12-22 20:34:00,pos@1734917640.000.h5,4.977406666666667
2024-12-22 20:35:00,pos@1734917700.000.h5,4.9803999999999995
2024-12-22 20:36:00,pos@1734917760.000.h5,4.975173333333333
2024-12-22 20:37:00,pos@1734917820.000.h5,4.980286666666667
2024-12-22 20:38:00,pos@1734917880.000.h5,4.995346666666666
2024-12-22 20:39:00,pos@1734917940.000.h5,4.985553333333334
2024-12-22 20:40:00,pos@1734918000.000.h5,4.990326666666666
2024-12-22 20:41:00,pos@1734918060.000.h5,4.96744
2024-12-22 20:42:00,pos@1734918120.000.h5,4.98522
2024-12-22 20:43:00,pos@1734918180.000.h5,4.9873666666666665
2024-12-22 20:44:00,pos@1734918240.000.h5,4.99282
2024-12-22 20:45:00,pos@1734918300.000.h5,4.981533333333333
2024-12-22 20:46:00,pos@1734918360.000.h5,4.983453333333333
2024-12-22 20:47:00,pos@1734918420.000.h5,4.9784266666666666
2024-12-22 20:48:00,pos@1734918480.000.h5,4.982166666666667
2024-12-22 20:49:00,pos@1734918540.000.h5,4.982526666666667
2024-12-22 20:50:00,pos@1734918600.000.h5,4.993539999999999
2024-12-22 20:51:00,pos@1734918660.000.h5,4.98498
2024-12-22 20:52:00,pos@1734918720.000.h5,4.97622
2024-12-22 20:53:00,pos@1734918780.000.h5,4.9768
2024-12-22 20:54:00,pos@1734918840.000.h5,4.983413333333333
2024-12-22 20:55:00,pos@1734918900.000.h5,4.97988
2024-12-22 20:56:00,pos@1734918960.000.h5,4.993033333333334
2024-12-22 20:57:00,pos@1734919020.000.h5,4.983886666666667
2024-12-22 20:58:00,pos@1734919080.000.h5,4.982313333333334
2024-12-22 20:59:00,pos@1734919140.000.h5,4.977846666666666
2024-12-22 21:00:00,pos@1734919200.000.h5,4.981773333333333
2024-12-22 21:01:00,pos@1734919260.000.h5,4.969306666666667
2024-12-22 21:02:00,pos@1734919320.000.h5,4.993426666666667
2024-12-22 21:03:00,pos@1734919380.000.h5,4.983666666666666
2024-12-22 21:04:00,pos@1734919440.000.h5,4.977813333333334
2024-12-22 21:05:00,pos@1734919500.000.h5,4.989786666666667
2024-12-22 21:06:00,pos@1734919560.000.h5,4.9824399999999995
2024-12-22 21:07:00,pos@1734919620.000.h5,4.985246666666667
2024-12-22 21:08:00,pos@1734919680.000.h5,4.989446666666667
2024-12-22 21:09:00,pos@1734919740.000.h5,4.984800000000001
2024-12-22 21:10:00,pos@1734919800.000.h5,4.9872000000000005
2024-12-22 21:11:00,pos@1734919860.000.h5,4.966646666666667
2024-12-22 21:12:00,pos@1734919920.000.h5,4.969073333333333
2024-12-22 21:13:00,pos@1734919980.000.h5,4.984093333333333
2024-12-22 21:14:00,pos@1734920040.000.h5,4.995013333333333
2024-12-22 21:15:00,pos@1734920100.000.h5,4.9672
2024-12-22 21:16:00,pos@1734920160.000.h5,4.986386666666666
2024-12-22 21:17:00,pos@1734920220.000.h5,4.976186666666667
2024-12-22 21:18:00,pos@1734920280.000.h5,4.965793333333334
2024-12-22 21:19:00,pos@1734920340.000.h5,4.96806
