Timestamp,Filename,Average_Azi_Speed
2025-01-12 19:01:00,pos@1736726460.000.h5,5.001033333333334
2025-01-12 19:02:00,pos@1736726520.000.h5,4.994973333333333
2025-01-12 19:03:00,pos@1736726580.000.h5,4.999826666666666
2025-01-12 19:04:00,pos@1736726640.000.h5,4.9953199999999995
2025-01-12 19:05:00,pos@1736726700.000.h5,4.99814
2025-01-12 19:06:00,pos@1736726760.000.h5,4.994433333333333
2025-01-12 19:07:00,pos@1736726820.000.h5,3.7024199999999996
2025-01-12 19:08:00,pos@1736726880.000.h5,3.7926200000000003
2025-01-12 19:09:00,pos@1736726940.000.h5,4.998853333333334
2025-01-12 19:10:00,pos@1736727000.000.h5,4.996906666666667
2025-01-12 19:11:00,pos@1736727060.000.h5,4.996300000000001
2025-01-12 19:12:00,pos@1736727120.000.h5,4.995973333333334
2025-01-12 19:13:00,pos@1736727180.000.h5,5.000526666666667
2025-01-12 19:14:00,pos@1736727240.000.h5,4.99054
2025-01-12 19:15:00,pos@1736727300.000.h5,nan
2025-01-12 19:16:00,pos@1736727360.000.h5,5.003466666666666
2025-01-12 19:17:00,pos@1736727420.000.h5,4.99978
2025-01-12 19:18:00,pos@1736727480.000.h5,4.997626666666667
2025-01-12 19:19:00,pos@1736727540.000.h5,4.9966
2025-01-12 19:20:00,pos@1736727600.000.h5,4.995746666666667
2025-01-12 19:21:00,pos@1736727660.000.h5,4.996626666666667
2025-01-12 19:22:00,pos@1736727720.000.h5,4.999673333333334
2025-01-12 19:23:00,pos@1736727780.000.h5,2.4982133333333336
2025-01-12 19:24:00,pos@1736727840.000.h5,4.995066666666667
2025-01-12 19:25:00,pos@1736727900.000.h5,4.997493333333333
2025-01-12 19:26:00,pos@1736727960.000.h5,5.00134
2025-01-12 19:27:00,pos@1736728020.000.h5,4.995033333333334
2025-01-12 19:28:00,pos@1736728080.000.h5,5.001666666666667
2025-01-12 19:29:00,pos@1736728140.000.h5,4.999853333333334
2025-01-12 19:30:00,pos@1736728200.000.h5,4.07812
2025-01-12 19:31:00,pos@1736728260.000.h5,3.4246800000000004
2025-01-12 19:32:00,pos@1736728320.000.h5,4.99686
2025-01-12 19:33:00,pos@1736728380.000.h5,4.998766666666667
2025-01-12 19:34:00,pos@1736728440.000.h5,4.995866666666667
2025-01-12 19:35:00,pos@1736728500.000.h5,4.998853333333333
2025-01-12 19:36:00,pos@1736728560.000.h5,5.00048
2025-01-12 19:37:00,pos@1736728620.000.h5,4.99954
2025-01-12 19:38:00,pos@1736728680.000.h5,2.52616
2025-01-12 19:39:00,pos@1736728740.000.h5,4.973146666666667
2025-01-12 19:40:00,pos@1736728800.000.h5,4.998880000000001
2025-01-12 19:41:00,pos@1736728860.000.h5,4.99718
2025-01-12 19:42:00,pos@1736728920.000.h5,4.995833333333334
2025-01-12 19:43:00,pos@1736728980.000.h5,4.996713333333333
2025-01-12 19:44:00,pos@1736729040.000.h5,4.998313333333333
2025-01-12 19:45:00,pos@1736729100.000.h5,5.0014199999999995
2025-01-12 19:46:00,pos@1736729160.000.h5,2.4991266666666663
2025-01-12 19:47:00,pos@1736729220.000.h5,4.996966666666666
2025-01-12 19:48:00,pos@1736729280.000.h5,5.000206666666667
2025-01-12 19:49:00,pos@1736729340.000.h5,5.00008
2025-01-12 19:50:00,pos@1736729400.000.h5,4.9991200000000005
2025-01-12 19:51:00,pos@1736729460.000.h5,4.998406666666667
2025-01-12 19:52:00,pos@1736729520.000.h5,5.000346666666667
2025-01-12 19:53:00,pos@1736729580.000.h5,4.429313333333334
2025-01-12 19:54:00,pos@1736729640.000.h5,3.06806
2025-01-12 19:55:00,pos@1736729700.000.h5,4.99594
2025-01-12 19:56:00,pos@1736729760.000.h5,4.999806666666667
2025-01-12 19:57:00,pos@1736729820.000.h5,5.00086
2025-01-12 19:58:00,pos@1736729880.000.h5,5.002433333333333
2025-01-12 19:59:00,pos@1736729940.000.h5,4.995620000000001
2025-01-12 20:00:00,pos@1736730000.000.h5,4.995186666666667
2025-01-12 20:01:00,pos@1736730060.000.h5,2.876
2025-01-12 20:02:00,pos@1736730120.000.h5,4.621886666666667
2025-01-12 20:03:00,pos@1736730180.000.h5,4.998460000000001
2025-01-12 20:04:00,pos@1736730240.000.h5,5.00208
2025-01-12 20:05:00,pos@1736730300.000.h5,4.9909799999999995
2025-01-12 20:06:00,pos@1736730360.000.h5,4.99894
2025-01-12 20:07:00,pos@1736730420.000.h5,4.995486666666666
2025-01-12 20:08:00,pos@1736730480.000.h5,4.9937933333333335
